event_id,timestamp,src_node,dst_node,edge_type,channel,amount,device_fingerprint,src_label,dst_label,is_fraud_edge
3626,546,842077,798843,5,bank_app,18.86,dev_860269,3,3,0
3627,546,1490823,1648216,4,wallet,9.0,dev_135402,0,0,0
3628,546,2909907,593981,4,wallet,32.67,dev_052883,0,3,0
3629,546,3366669,885231,5,bank_app,18.42,dev_072562,3,0,0
3630,547,3245271,2709751,6,web,9.25,dev_683045,2,2,0
3631,547,2708375,1337519,4,bank_app,24.21,dev_577492,2,2,0
3632,547,99944,1263775,5,qr_pay,18.38,dev_015775,0,0,0
3633,547,1055244,2638755,5,qr_pay,14.08,dev_636380,2,2,0
3634,547,1884459,1199370,4,bank_app,77.79,dev_081930,3,3,0
3635,547,50332,171693,5,qr_pay,4.43,dev_539143,3,3,0
3636,547,2889282,483005,5,qr_pay,4.11,dev_000817,2,2,0
3637,548,2905349,1838008,10,web,24.61,dev_764179,2,0,0
3638,548,1881777,149917,4,qr_pay,36.84,dev_139411,2,1,1
3639,548,3368260,3369993,3,bank_app,44.87,dev_746183,2,2,0
3640,549,662635,2981748,4,web,20.8,dev_321846,0,2,0
3641,549,3370597,377774,5,merchant_api,10.74,dev_748187,2,3,0
3642,549,3255978,1506520,4,web,33.56,dev_770973,2,2,0
3643,549,3370858,1338631,5,merchant_api,16.49,dev_789570,2,0,0
3644,549,2158951,3274676,6,wallet,107.34,dev_211626,2,2,0
3645,550,351970,2056850,5,wallet,18.32,dev_723465,0,2,0
3646,550,894607,1883979,5,wallet,23.39,dev_311073,0,0,0
3647,550,1705783,550769,4,merchant_api,313.52,dev_435239,3,0,0
3648,550,2597132,695956,6,bank_app,22.3,dev_253642,0,3,0
3649,551,3372045,2113812,5,bank_app,40.47,dev_949474,2,2,0
3650,551,2187534,2404443,5,bank_app,43.89,dev_373380,0,2,0
3651,551,1735116,367403,6,qr_pay,51.33,dev_705052,2,3,0
3652,551,3108625,417053,6,qr_pay,34.49,dev_211898,3,0,0
3653,552,3373077,2425844,8,wallet,37.13,dev_930485,2,2,0
3654,552,3373628,2234275,4,bank_app,36.98,dev_549895,2,2,0
3655,552,1762231,2964824,5,qr_pay,14.61,dev_821750,2,2,0
3656,553,2338620,417924,5,web,32.88,dev_873909,2,0,0
3657,553,3091177,1780157,4,qr_pay,209.72,dev_445617,0,3,0
3658,553,3000096,3375770,10,web,72.94,dev_235693,2,2,0
3659,553,672916,1469150,5,web,32.25,dev_008891,0,2,0
3660,553,1575277,2795020,4,qr_pay,72.98,dev_970161,0,2,0
3661,554,3376029,1367117,5,merchant_api,11.22,dev_672996,2,3,0
3662,554,601801,3376268,4,web,26.72,dev_942004,0,2,0
3663,554,722707,2538904,1,wallet,62.37,dev_791411,0,2,0
3664,554,810847,1884546,6,wallet,101.34,dev_625845,0,0,0
3665,554,2867099,2175787,5,merchant_api,12.26,dev_197301,2,0,0
3666,554,2476672,361165,5,merchant_api,15.88,dev_475612,0,3,0
3667,554,484080,2012651,1,wallet,189.28,dev_033614,0,2,0
3668,554,3376707,2855356,6,wallet,28.98,dev_655152,2,0,0
3669,554,1496103,3375922,6,wallet,137.14,dev_231192,0,2,0
3670,555,3065053,769417,3,web,37.57,dev_022565,2,3,0
3671,555,3345151,689297,5,wallet,30.62,dev_153479,2,0,0
3672,555,3377470,1997472,5,wallet,18.64,dev_271837,2,0,0
3673,555,3377148,2147322,4,merchant_api,78.91,dev_530928,2,2,0
3674,556,2698706,727806,5,bank_app,83.26,dev_109330,0,0,0
3675,556,2222234,3378371,4,wallet,13.31,dev_324304,0,2,0
3676,556,3378702,2235546,8,merchant_api,22.71,dev_182271,2,2,0
3677,556,1860022,3016398,5,bank_app,55.9,dev_833086,3,2,0
3678,557,3377610,1020437,5,qr_pay,21.83,dev_724857,2,0,0
3679,557,2852964,3041908,1,web,17.05,dev_581418,3,2,0
3680,557,3185748,3379643,1,web,65.93,dev_389307,0,2,0
3681,557,2924209,1222300,8,wallet,84.19,dev_822487,2,3,0
3682,557,646450,1539234,4,bank_app,22.54,dev_997156,3,2,0
3683,557,3378055,3692485,6,web,32.17,dev_642327,0,0,0
3684,557,3379447,3259341,1,web,8.96,dev_218597,2,2,0
3685,558,1375334,3380664,6,merchant_api,11.87,dev_126266,3,0,0
3686,558,3380234,162151,5,web,27.43,dev_921340,2,3,0
3687,558,1232220,1819071,4,qr_pay,34.75,dev_372588,0,0,0
3688,559,3382234,2856873,5,merchant_api,10.28,dev_769310,2,3,0
3689,559,2982086,1235640,5,merchant_api,12.88,dev_942999,2,3,0
3690,559,871794,3382073,11,wallet,10.19,dev_848503,2,2,0
3691,560,2663333,2464860,4,merchant_api,50.88,dev_431305,3,2,0
3692,560,3271518,180193,5,wallet,4.18,dev_361056,0,2,0
3693,560,1547392,3382944,5,wallet,9.87,dev_798218,0,2,0
3694,560,3382464,2963778,5,wallet,4.59,dev_076092,2,2,0
3695,561,2958741,3384077,5,bank_app,35.77,dev_309013,0,2,0
3696,561,514974,2888496,5,bank_app,4.84,dev_915787,0,2,0
3697,561,2136038,242233,5,bank_app,25.24,dev_368299,0,3,0
3698,561,1254729,2612583,5,bank_app,107.29,dev_980722,3,2,0
3699,561,870503,3098667,5,bank_app,110.62,dev_233767,3,2,0
3700,561,3383657,2148377,4,wallet,6.65,dev_408012,2,2,0
3701,561,461322,952492,5,bank_app,32.09,dev_877009,0,0,0
3702,561,2235622,1354452,8,merchant_api,12.81,dev_885837,0,2,0
3703,561,3383651,780075,1,qr_pay,9.08,dev_416704,2,2,0
3704,562,1762701,1609032,8,wallet,28.16,dev_483674,3,0,0
3705,562,3189362,1529870,5,qr_pay,74.1,dev_476625,0,3,0
3706,562,3383391,1387563,4,bank_app,57.96,dev_205428,2,2,0
3707,562,3385112,2845493,1,web,13.96,dev_089427,2,0,0
3708,562,213642,203024,4,bank_app,63.72,dev_311011,0,3,0
3709,562,1325839,359922,8,wallet,4.14,dev_441591,0,0,0
3710,562,125034,2956209,4,bank_app,17.16,dev_331716,0,3,0
3711,562,3385125,3326529,1,web,12.66,dev_651376,2,2,0
3712,563,2838048,2838437,5,web,26.32,dev_958548,0,3,0
3713,563,775081,1116680,6,merchant_api,22.14,dev_845491,0,0,0
3714,563,1795235,1634320,4,qr_pay,29.75,dev_764799,2,3,0
3715,563,277635,950644,4,qr_pay,28.87,dev_243514,0,3,0
3716,563,1111299,242622,6,merchant_api,27.12,dev_533897,3,0,0
3717,563,3383269,68447,5,web,39.89,dev_157087,0,0,0
3718,563,2076756,1202227,4,qr_pay,38.64,dev_259635,3,2,0
3719,564,1389219,562492,6,wallet,20.58,dev_790079,3,0,0
3720,564,3148459,3387061,5,merchant_api,35.22,dev_727964,2,2,0
3721,565,611204,1488075,8,web,65.6,dev_216928,0,3,0
3722,565,1969542,2657866,5,wallet,14.87,dev_200490,0,3,0
3723,565,3388033,2829334,5,wallet,23.26,dev_023518,2,2,0
3724,565,3384734,61587,5,wallet,69.81,dev_713097,2,0,0
3725,565,1359937,2762232,5,wallet,9.09,dev_131589,0,2,0
3726,565,3388923,1307391,6,bank_app,134.86,dev_052028,0,2,0
3727,565,3388701,1727809,7,qr_pay,8.63,dev_680375,2,2,0
3728,565,847408,1996316,2,qr_pay,21.1,dev_907106,3,2,0
3729,566,627520,1357031,6,qr_pay,11.3,dev_037458,0,3,0
3730,566,2950433,1216440,5,bank_app,175.76,dev_082919,0,2,0
3731,566,3039867,3221126,5,bank_app,15.6,dev_302800,0,2,0
3732,566,1692336,3389413,1,qr_pay,16.93,dev_590548,3,3,0
3733,566,1146095,81537,8,merchant_api,22.34,dev_832009,0,0,0
3734,566,301696,2267482,5,bank_app,26.74,dev_304764,0,2,0
3735,566,2179025,3389290,5,bank_app,18.25,dev_191213,0,2,0
3736,566,2674012,2027758,5,bank_app,21.77,dev_997339,0,2,0
3737,566,913791,3389395,1,qr_pay,1.11,dev_441603,3,2,0
3738,567,1156586,325872,4,bank_app,35.57,dev_636796,2,2,0
3739,567,1281348,1151397,5,qr_pay,24.93,dev_987801,0,0,0
3740,567,1562765,1709075,4,bank_app,86.03,dev_579971,0,3,0
3741,567,1597421,1004099,5,qr_pay,79.69,dev_755039,0,0,0
3742,567,2146878,3127639,4,bank_app,28.53,dev_884270,3,3,0
3743,567,3390875,403674,4,bank_app,70.43,dev_753950,2,0,0
3744,568,701921,890776,5,web,9.1,dev_009633,3,3,0
3745,568,1115638,2246974,5,web,48.94,dev_969685,0,2,0
3746,568,1453018,1111523,5,web,14.65,dev_328581,0,0,0
3747,568,1806880,569771,5,web,8.45,dev_622878,0,0,0
3748,568,1984172,651797,7,wallet,24.36,dev_547277,0,3,0
3749,568,576690,714876,6,merchant_api,93.73,dev_787013,0,3,0
3750,568,574885,428338,5,web,28.87,dev_448438,0,0,0
3751,569,1862570,3392549,1,wallet,102.19,dev_441754,0,2,0
3752,569,2841778,1592464,6,wallet,13.55,dev_022769,2,0,0
3753,569,3392365,371096,5,merchant_api,63.0,dev_707498,2,2,0
3754,569,2843534,1557702,6,wallet,14.78,dev_376629,0,3,0
3755,569,3392001,2204464,5,merchant_api,30.05,dev_484432,2,2,0
3756,569,289921,233109,5,merchant_api,29.82,dev_095822,0,2,0
3757,569,1120266,591182,5,merchant_api,44.49,dev_529725,3,0,0
3758,570,329329,3393556,4,merchant_api,42.34,dev_076260,0,2,0
3759,570,2059079,2364146,4,merchant_api,17.37,dev_838008,0,2,0
3760,570,3392993,189293,5,wallet,54.18,dev_537082,2,3,0
3761,570,2989901,34997,5,wallet,116.57,dev_633582,2,2,0
3762,571,1716600,3154207,1,qr_pay,15.71,dev_025268,3,2,0
3763,571,2796114,1921066,5,bank_app,4.7,dev_938055,3,2,0
3764,571,2128507,3394453,6,qr_pay,41.65,dev_132180,2,2,0
3765,571,2798333,1927827,8,merchant_api,23.15,dev_180464,0,2,0
3766,572,725311,304266,5,qr_pay,21.8,dev_346138,0,0,0
3767,572,3395422,2775540,8,wallet,51.45,dev_192907,2,2,0
3768,573,1443838,3396064,10,web,16.27,dev_476047,3,2,0
3769,574,1649953,862493,4,web,26.52,dev_619211,0,0,0
3770,574,3396374,1557232,5,merchant_api,22.42,dev_618526,2,3,0
3771,574,1449028,2965612,4,web,126.82,dev_709758,0,2,0
3772,574,1492522,2122537,5,merchant_api,25.21,dev_096331,3,2,0
3773,574,2123816,3077215,5,merchant_api,8.07,dev_385467,2,2,0
3774,575,468135,2376393,4,merchant_api,11.52,dev_693160,2,2,0
3775,575,799617,2443009,6,bank_app,30.12,dev_618023,0,2,0
3776,575,3397707,3063127,6,bank_app,9.62,dev_874072,2,2,0
3777,576,1050982,1475615,8,merchant_api,7.64,dev_110853,0,2,0
3778,576,2727617,1446997,4,wallet,59.86,dev_977441,0,3,0
3779,576,2667540,3141528,4,wallet,62.56,dev_248267,2,3,0
3780,576,732625,445615,1,qr_pay,19.08,dev_747305,0,3,0
3781,576,2019105,3397941,10,bank_app,31.95,dev_308507,2,2,0
3782,576,1625837,1687127,7,web,34.1,dev_292065,2,0,0
3783,576,2561568,2913730,5,bank_app,42.19,dev_280678,2,2,0
3784,577,3398822,3302999,4,bank_app,58.22,dev_828441,2,2,0
3785,577,3397075,534538,4,bank_app,3.24,dev_855725,2,0,0
3786,577,1768138,855789,4,bank_app,27.21,dev_196127,0,0,0
3787,577,936134,646469,5,qr_pay,39.1,dev_234557,0,0,0
3788,577,1941911,3147741,6,web,18.37,dev_561277,0,2,0
3789,577,3399647,1246804,6,web,27.46,dev_773647,2,0,0
3790,577,1795293,1773098,8,wallet,61.29,dev_034655,3,2,0
3791,577,543269,1287780,5,qr_pay,26.39,dev_168370,3,3,0
3792,577,1227178,512777,5,qr_pay,95.31,dev_320048,0,0,0
3793,577,180457,619254,6,web,73.28,dev_024887,0,3,0
3794,578,2554201,1742847,6,merchant_api,23.89,dev_326721,3,3,0
3795,578,3394001,12930,5,web,20.53,dev_172845,2,3,0
3796,578,3399921,1762288,4,qr_pay,2.6,dev_721939,2,0,0
3797,578,437965,354608,5,web,18.29,dev_350577,0,2,0
3798,578,1922607,618593,4,qr_pay,9.99,dev_822380,0,2,0
3799,579,3401055,1182633,5,merchant_api,29.94,dev_876632,0,0,0
3800,579,3217484,1307366,5,merchant_api,28.15,dev_021909,2,3,0
3801,579,2751707,1467191,4,web,63.2,dev_875119,2,2,0
3802,579,2802051,3401133,4,web,118.75,dev_551644,0,2,0
3803,579,3401242,170221,2,bank_app,28.12,dev_867882,2,3,0
3804,579,1882527,2103411,6,wallet,206.93,dev_385766,0,2,0
3805,579,3102243,1045050,3,qr_pay,38.44,dev_679273,0,2,0
3806,579,928341,2618359,4,web,10.39,dev_488641,0,2,0
3807,580,1253131,2970916,6,bank_app,16.02,dev_916349,2,3,0
3808,580,2014581,1940110,4,merchant_api,24.16,dev_614443,0,2,0
3809,580,3402941,156286,1,bank_app,45.28,dev_026695,2,0,0
3810,580,130009,598501,5,wallet,10.46,dev_557570,0,3,0
3811,580,2554091,972451,6,bank_app,20.32,dev_480917,2,2,0
3812,580,2035332,515670,5,wallet,21.22,dev_123417,0,0,0
3813,580,2058524,992884,5,wallet,16.39,dev_005202,0,3,0
3814,580,637498,1610375,5,wallet,50.92,dev_430255,0,3,0
3815,580,1230303,175673,6,bank_app,47.33,dev_388499,0,0,0
3816,580,3400915,930240,5,wallet,70.1,dev_932481,0,3,0
3817,581,3404256,396338,5,bank_app,18.21,dev_978186,0,3,0
3818,581,2960374,3404103,1,qr_pay,78.44,dev_188118,3,2,0
3819,581,3403948,1997135,5,bank_app,7.19,dev_930397,2,0,0
3820,581,2152275,3403538,9,wallet,9.68,dev_396670,0,2,0
3821,581,3403068,2328996,5,bank_app,8.23,dev_739456,0,0,0
3822,581,3055219,3404216,4,wallet,34.07,dev_085326,3,2,0
3823,582,3325615,3167104,5,qr_pay,72.4,dev_899111,2,2,0
3824,582,3404314,1502317,7,merchant_api,16.74,dev_627149,2,3,0
3825,582,1891401,2397856,5,qr_pay,15.97,dev_051438,0,2,0
3826,582,2911903,1381695,1,web,21.88,dev_552754,0,0,0
3827,582,3402015,3314411,4,bank_app,56.57,dev_803398,2,3,0
3828,583,2147711,3406455,4,qr_pay,21.98,dev_563051,0,2,0
3829,583,1505656,214375,6,merchant_api,16.44,dev_566810,0,2,0
3830,583,2238497,1810730,6,merchant_api,7.92,dev_970809,0,3,0
3831,584,3034826,2152886,5,merchant_api,14.66,dev_627758,2,0,0
3832,584,1374660,2471127,8,qr_pay,89.99,dev_218456,2,0,0
3833,584,2582588,2791416,6,wallet,28.84,dev_289703,0,2,0
3834,585,2184258,1247195,6,bank_app,13.66,dev_517041,2,0,0
3835,585,936184,1093543,5,wallet,74.63,dev_469149,0,2,0
3836,585,3408793,870554,5,wallet,14.49,dev_880190,2,3,0
3837,585,3409478,2893818,6,bank_app,95.39,dev_275425,0,2,0
3838,585,1294617,136555,5,wallet,86.77,dev_409619,0,2,0
3839,585,2076137,1376440,4,merchant_api,35.53,dev_225064,2,0,0
3840,585,3409132,1946820,1,bank_app,6.9,dev_385109,2,0,0
3841,586,2487423,1642712,6,qr_pay,208.63,dev_396954,0,3,0
3842,586,1782931,441032,5,bank_app,34.76,dev_637079,3,0,0
3843,586,3233346,478957,8,merchant_api,23.3,dev_024291,0,2,0
3844,586,1565578,264411,5,bank_app,58.0,dev_980419,0,0,0
3845,586,3409945,1990982,5,bank_app,46.16,dev_219591,2,0,0
3846,587,3378870,2633841,3,wallet,101.48,dev_427399,2,0,0
3847,587,2683289,114875,8,wallet,17.18,dev_030985,2,2,0
3848,587,1006285,150377,6,web,35.4,dev_156310,0,3,0
3849,587,1554424,1553085,6,web,9.14,dev_488454,0,2,0
3850,587,1734080,2728708,10,qr_pay,44.69,dev_509181,3,0,0
3851,588,2793196,1521716,8,bank_app,30.55,dev_463106,2,3,0
3852,588,1633134,3067772,1,merchant_api,34.22,dev_552637,3,2,0
3853,589,1061273,239698,1,wallet,23.3,dev_496800,0,0,0
3854,589,1409106,1887809,4,web,26.95,dev_215050,0,0,0
3855,590,2450692,2871351,5,wallet,11.23,dev_630723,0,3,0
3856,590,2342134,901195,5,wallet,49.97,dev_860308,3,2,0
3857,590,1187744,3366144,5,wallet,93.76,dev_317728,3,2,0
3858,590,3415452,2882585,5,wallet,14.86,dev_692936,2,3,0
3859,590,1909234,2964281,3,web,51.33,dev_604085,0,3,0
3860,590,2568788,720570,3,web,46.01,dev_585755,2,2,0
3861,591,3416747,2879878,4,wallet,34.03,dev_498758,2,3,0
3862,591,1106659,1772098,6,qr_pay,6.73,dev_237907,3,3,0
3863,591,3416431,2405884,6,qr_pay,8.24,dev_239208,2,2,0
3864,591,3413910,537495,5,bank_app,12.15,dev_960070,2,0,0
3865,591,704813,814253,4,wallet,4.93,dev_182897,0,0,0
3866,591,3095627,3383184,5,bank_app,87.11,dev_579067,0,2,0
3867,591,3416741,2495732,1,qr_pay,37.0,dev_197034,2,0,0
3868,591,798017,1688901,2,web,28.02,dev_993577,2,2,0
3869,592,798887,2344629,3,wallet,4.34,dev_304111,3,2,0
3870,592,2311550,2405552,5,qr_pay,4.75,dev_148256,0,0,0
3871,592,1942424,3417555,3,wallet,31.12,dev_816007,0,2,0
3872,592,3183065,1022174,4,bank_app,199.03,dev_769030,2,3,0
3873,592,2085851,1127873,5,qr_pay,13.08,dev_367623,0,0,0
3874,592,2940922,3158956,4,bank_app,73.51,dev_707453,0,2,0
3875,593,2062144,582416,4,qr_pay,21.94,dev_004324,0,3,0
3876,593,136009,26886,5,web,25.78,dev_754233,0,0,0
3877,593,3418656,3061481,5,web,73.2,dev_560273,2,0,0
3878,593,2252670,1702400,5,web,17.97,dev_804333,0,2,0
3879,594,1300081,765392,9,web,18.15,dev_130064,3,0,0
3880,594,1777379,2113308,4,web,121.06,dev_847082,0,2,0
3881,594,2883682,139585,5,merchant_api,25.56,dev_906438,3,2,0
3882,594,2784125,2348379,3,qr_pay,83.27,dev_506267,0,2,0
3883,594,1390376,1322182,5,merchant_api,13.24,dev_336514,0,0,0
3884,595,3080879,1913413,5,wallet,87.01,dev_261344,0,2,0
3885,595,530738,2438113,4,merchant_api,43.22,dev_420853,0,0,0
3886,595,526637,2550049,5,wallet,36.28,dev_110756,3,2,0
3887,595,3006693,463796,8,web,35.11,dev_914873,0,0,0
3888,595,1941649,430919,4,merchant_api,21.44,dev_282293,0,3,0
3889,595,3421231,738611,5,wallet,24.5,dev_487504,2,0,0
3890,595,2072494,2967459,6,bank_app,17.84,dev_588989,0,3,0
3891,595,1563497,656616,5,wallet,58.18,dev_437235,0,3,0
3892,595,3265404,3420355,5,wallet,20.43,dev_601672,3,2,0
3893,595,1705849,2543,5,wallet,6.38,dev_322024,2,0,0
3894,595,52858,3420724,6,bank_app,5.86,dev_413158,2,2,0
3895,595,2485687,929710,5,wallet,5.19,dev_710533,0,0,0
3896,596,1221934,1313640,5,bank_app,42.78,dev_387666,3,3,0
3897,596,1527324,3421916,1,qr_pay,9.43,dev_078035,0,2,0
3898,596,2455535,1524050,4,wallet,44.26,dev_228479,0,3,0
3899,596,2504804,1075585,5,bank_app,27.74,dev_168378,0,0,0
3900,596,1481383,2237450,8,merchant_api,29.42,dev_628392,3,2,0
3901,596,1911073,3003542,6,qr_pay,39.43,dev_685685,0,2,0
3902,596,528892,1358357,11,qr_pay,30.65,dev_015328,0,0,0
3903,597,145091,3423097,5,qr_pay,2.14,dev_184916,3,2,0
3904,597,1638894,1245616,6,web,19.86,dev_373923,0,2,0
3905,597,266967,2071948,5,qr_pay,35.97,dev_350586,2,2,0
3906,598,1260341,1256042,5,web,107.37,dev_680559,0,0,0
3907,598,3425262,2212634,4,qr_pay,154.13,dev_038899,2,2,0
3908,598,3424670,2704227,3,bank_app,9.14,dev_782578,3,3,0
3909,598,3423048,257553,9,qr_pay,24.66,dev_049868,2,0,0
3910,598,2989495,2566564,6,merchant_api,6.49,dev_710032,0,0,0
3911,598,2224046,3424002,5,web,96.34,dev_138116,0,2,0
3912,599,1891183,1751211,4,web,84.06,dev_244573,3,0,0
3913,600,1172533,2252715,1,bank_app,36.43,dev_849876,3,2,0
3914,600,3427191,399003,4,merchant_api,39.23,dev_950318,2,0,0
3915,601,745846,2575340,6,qr_pay,92.07,dev_593619,0,3,0
3916,601,2117520,1704329,6,qr_pay,79.06,dev_791600,0,3,0
3917,601,3427910,1608036,6,qr_pay,75.36,dev_461861,2,0,0
3918,601,2576024,1028013,1,qr_pay,40.09,dev_863808,0,2,0
3919,601,432473,1515187,5,bank_app,17.92,dev_950368,0,0,0
3920,601,3427942,3422961,5,bank_app,48.93,dev_671449,0,2,0
3921,601,3428653,414418,5,bank_app,51.13,dev_440665,2,2,0
3922,601,3427182,3107091,6,qr_pay,22.39,dev_033597,2,0,0
3923,601,2382011,1438754,5,bank_app,17.88,dev_306989,0,2,0
3924,601,1691027,1932372,11,qr_pay,73.7,dev_044869,0,2,0
3925,602,3429015,2518999,6,web,118.83,dev_414212,0,0,0
3926,602,993468,2881724,5,qr_pay,12.5,dev_478001,0,3,0
3927,602,3428778,99245,2,merchant_api,22.71,dev_646231,2,0,0
3928,602,412463,3069174,6,web,36.45,dev_546251,0,0,0
3929,602,2528973,446136,5,qr_pay,38.01,dev_451262,0,2,0
3930,602,1430660,326274,6,web,16.61,dev_027850,0,2,0
3931,602,212038,257701,3,wallet,169.89,dev_383222,3,2,0
3932,602,3429467,3427474,3,wallet,45.6,dev_768579,2,2,0
3933,603,712979,1880011,5,web,39.58,dev_453918,0,3,0
3934,603,3227862,3430039,5,web,119.46,dev_078485,2,2,0
3935,603,1909167,3201502,5,web,16.38,dev_068771,0,2,0
3936,603,1102478,434109,5,web,22.66,dev_726188,0,2,0
3937,603,1678680,3429849,6,merchant_api,8.6,dev_981012,0,3,0
3938,604,23149,691315,6,wallet,22.76,dev_742809,2,3,0
3939,604,3040808,3431152,10,merchant_api,6.42,dev_133333,3,2,0
3940,604,2765473,3431014,5,merchant_api,48.09,dev_105046,0,2,0
3941,604,1606944,2128019,8,qr_pay,45.51,dev_489198,3,3,0
3942,605,3431849,1410361,5,wallet,19.12,dev_789246,2,3,0
3943,605,742046,2786158,5,wallet,22.41,dev_186528,0,0,0
3944,605,306949,3431779,3,web,61.89,dev_977404,0,2,0
3945,605,109552,1261264,4,merchant_api,12.16,dev_836837,2,2,0
3946,606,2644106,3197826,5,bank_app,29.48,dev_950496,0,2,0
3947,606,1692383,2024036,6,qr_pay,49.88,dev_166467,0,2,0
3948,606,1382740,1547862,5,bank_app,4.93,dev_874444,3,3,0
3949,606,2014230,1256003,6,qr_pay,49.23,dev_794499,2,0,0
3950,606,1970920,1632384,5,bank_app,5.44,dev_053880,0,0,0
3951,606,342718,3328939,5,bank_app,22.07,dev_979211,0,2,0
3952,606,1555485,1781330,4,wallet,11.86,dev_760677,0,2,0
3953,607,3432353,1679152,6,web,96.36,dev_627616,0,3,0
3954,607,3433817,1237980,6,web,9.38,dev_081763,2,3,0
3955,607,2052142,2284779,5,qr_pay,5.56,dev_521328,0,2,0
3956,607,2525194,3434623,1,web,29.96,dev_318830,2,2,0
3957,608,2330623,250462,5,web,16.91,dev_554663,0,3,0
3958,608,28771,137589,5,web,6.33,dev_066053,0,2,0
3959,608,840157,1680248,6,merchant_api,42.66,dev_574470,0,3,0
3960,608,2087607,2638335,5,web,4.09,dev_020327,0,0,0
3961,608,3420789,2976909,5,web,9.65,dev_636575,0,0,0
3962,609,2414342,528139,5,merchant_api,14.62,dev_169293,2,2,0
3963,610,3437606,3698461,5,wallet,50.5,dev_481622,3,2,0
3964,610,3175311,1464077,5,wallet,78.72,dev_456893,0,0,0
3965,610,672368,1819282,4,merchant_api,91.15,dev_538229,0,0,0
3966,610,334452,3437688,2,qr_pay,25.08,dev_124259,0,2,0
3967,611,2718303,748061,6,qr_pay,2.99,dev_201189,3,2,0
3968,611,3438580,1463420,4,wallet,48.03,dev_090858,2,2,0
3969,611,119220,699055,4,wallet,126.91,dev_329487,0,3,0
3970,611,3439163,3135270,6,qr_pay,80.67,dev_543006,2,0,0
3971,612,208172,3355473,8,wallet,47.31,dev_588191,0,2,0
3972,612,3438814,1889478,10,qr_pay,8.41,dev_002731,2,2,0
3973,612,3440506,714354,3,wallet,19.44,dev_218463,2,2,0
3974,612,770578,3038549,8,wallet,177.76,dev_914278,0,2,0
3975,612,3439380,2159333,5,qr_pay,6.85,dev_055104,2,2,0
3976,612,3431370,1600883,5,qr_pay,8.73,dev_502698,2,0,0
3977,612,1048743,992452,10,qr_pay,57.3,dev_781847,2,2,0
3978,612,3439391,1113079,5,qr_pay,16.64,dev_602527,2,3,0
3979,613,943267,700407,8,bank_app,10.77,dev_396578,0,0,0
3980,613,1088133,3098782,8,bank_app,123.37,dev_357185,0,0,0
3981,613,3436129,1424697,5,web,37.15,dev_146397,2,2,0
3982,613,976206,1366935,6,merchant_api,18.85,dev_771414,0,2,0
3983,614,3407418,1797044,5,merchant_api,8.75,dev_735131,0,0,0
3984,614,461763,677254,6,wallet,167.78,dev_893633,0,3,0
3985,614,1685488,1473751,10,merchant_api,24.0,dev_843491,2,2,0
3986,614,2665737,99244,1,wallet,93.47,dev_903082,2,0,0
3987,614,2859288,2487026,3,qr_pay,69.7,dev_186041,2,0,0
3988,614,2587667,636524,5,merchant_api,15.35,dev_413387,0,3,0
3989,615,302434,1533016,8,web,19.66,dev_361308,0,2,0
3990,615,2294954,1926769,3,web,114.63,dev_139085,0,2,0
3991,615,2015718,2539469,4,merchant_api,126.0,dev_525980,0,2,0
3992,615,221396,792424,5,wallet,4.53,dev_691872,0,2,0
3993,616,3413314,3088503,1,qr_pay,43.59,dev_058140,0,2,0
3994,616,1007765,3424238,6,qr_pay,23.83,dev_964416,2,2,0
3995,616,2903499,1945138,6,qr_pay,10.49,dev_798402,2,2,0
3996,616,13660,1145397,4,wallet,42.76,dev_939949,3,0,0
3997,616,1060924,2270161,4,wallet,10.03,dev_364451,3,2,0
3998,617,1717240,3445548,5,qr_pay,16.12,dev_817646,3,2,0
3999,617,677038,1596431,5,qr_pay,11.96,dev_624719,2,3,0
4000,617,3445360,830348,8,wallet,19.89,dev_696138,2,3,0
4001,617,3048623,3445949,4,bank_app,31.68,dev_280008,0,0,0
4002,617,1664469,3445654,11,web,10.65,dev_205484,0,2,0
4003,617,3102875,3446412,6,web,109.49,dev_277625,2,2,0
4004,617,3445904,42717,5,qr_pay,38.24,dev_413336,2,3,0
4005,618,2221366,3446654,5,web,123.36,dev_106489,0,2,0
4006,618,3447207,1212052,6,merchant_api,23.01,dev_470438,2,2,0
4007,619,3027814,263959,6,wallet,16.22,dev_177659,0,3,0
4008,619,2861814,2487195,6,wallet,129.36,dev_315080,0,2,0
4009,620,2462227,3389218,4,merchant_api,20.08,dev_244008,0,2,0
4010,620,819629,3449893,3,web,26.56,dev_628199,0,2,0
4011,621,1192901,111321,3,merchant_api,59.62,dev_228339,0,2,0
4012,621,3443977,2583422,4,wallet,11.09,dev_938758,2,2,0
4013,621,2165100,952021,4,wallet,64.08,dev_069153,0,0,0
4014,621,2699678,3101997,6,qr_pay,44.93,dev_803745,2,2,0
4015,621,3421841,1024315,6,qr_pay,83.3,dev_184917,2,0,0
4016,621,2150022,468420,5,bank_app,54.65,dev_437351,0,3,0
4017,621,3450563,2632115,4,wallet,108.85,dev_580750,2,2,0
4018,621,2260869,1634140,5,bank_app,22.21,dev_623101,0,2,0
4019,621,3073504,3061543,11,qr_pay,12.23,dev_414336,2,3,0
4020,622,2230298,2163421,5,qr_pay,163.86,dev_084273,0,0,0
4021,622,698647,1252691,6,web,6.73,dev_455778,0,3,0
4022,622,2467784,3452058,4,bank_app,9.36,dev_796582,3,3,0
