event_id,timestamp,src_node,dst_node,edge_type,channel,amount,device_fingerprint,risk_score,risk_level,action,focus_node,src_node_score,dst_node_score,is_fraud_edge,explanation
0,1,2214697,2063663,9,wallet,20.76,dev_970140,0.6293653837345478,medium,step_up_verification,2214697,0.6293601937345478,0.0186328649983838,0,degree=1; dominant_edge_type=9; dominant_share=1.00; time_span=0
4114,641,2351952,3471707,5,bank_app,24.69,dev_238235,0.2948096820192921,low,pass,3471707,0.05047160752925652,0.2948035095192921,0,degree=1; dominant_edge_type=5; dominant_share=1.00; time_span=0
4115,641,681596,443247,5,bank_app,54.96,dev_341976,0.14542332112089945,low,pass,681596,0.14540958112089944,0.02585170833386387,0,degree=2; dominant_edge_type=5; dominant_share=0.50; time_span=0
4116,641,3471556,3181352,6,qr_pay,6.06,dev_235208,0.021524073185024372,low,pass,3471556,0.02152255818502437,0.007536047433818308,0,degree=2; dominant_edge_type=6; dominant_share=1.00; time_span=0
4117,641,1214661,3471472,1,qr_pay,6.29,dev_586145,0.01157728228971087,low,pass,3471472,0.0023333435951127823,0.01157570978971087,0,degree=1; dominant_edge_type=1; dominant_share=1.00; time_span=0
4118,642,2770814,3472595,11,web,96.88,dev_394160,0.007075001565524988,low,pass,3472595,0.0002970383906012545,0.007050781565524988,0,degree=1; dominant_edge_type=11; dominant_share=1.00; time_span=0
4119,642,2816150,1701257,4,bank_app,37.01,dev_563200,0.19428866077058563,low,pass,1701257,0.017962713383054437,0.19427940827058562,0,degree=2; dominant_edge_type=1; dominant_share=0.50; time_span=500
4120,642,3471899,1393971,6,web,29.16,dev_772609,0.32072369592757616,low,pass,3471899,0.32071640592757616,0.040174299534757166,0,degree=2; dominant_edge_type=5; dominant_share=0.50; time_span=0
4121,642,2422665,3008989,5,qr_pay,8.97,dev_501070,0.0066044730203285665,low,pass,2422665,0.006602230520328566,0.0008479677403215733,0,degree=6; dominant_edge_type=5; dominant_share=0.50; time_span=587
4122,643,155035,414292,6,merchant_api,29.1,dev_405674,0.22346972312715616,low,pass,414292,0.010509541394766134,0.22346244812715615,0,degree=5; dominant_edge_type=5; dominant_share=0.40; time_span=592
4123,643,953217,3473262,4,qr_pay,12.05,dev_082835,0.11569447811926427,low,pass,3473262,0.022328152073134024,0.11569146561926427,0,degree=5; dominant_edge_type=1; dominant_share=0.40; time_span=11
4124,643,2545700,1689175,5,web,71.39,dev_447323,0.047669169808290224,low,pass,2545700,0.04765132230829022,0.006430519252288528,0,degree=5; dominant_edge_type=5; dominant_share=0.60; time_span=90
4125,643,1723696,2467478,4,qr_pay,393.49,dev_997230,0.10059427019344262,low,pass,1723696,0.10049589769344262,0.038070475340755264,0,degree=4; dominant_edge_type=4; dominant_share=0.50; time_span=103
4126,644,76284,447030,5,merchant_api,37.92,dev_003974,0.02342241209361573,low,pass,447030,0.0072840844241065525,0.02341293209361573,0,degree=1; dominant_edge_type=5; dominant_share=1.00; time_span=0
4127,644,1101411,1268760,4,web,19.08,dev_415676,0.6333024577764068,medium,step_up_verification,1268760,0.0365597629478107,0.6332976877764068,1,degree=1; dominant_edge_type=4; dominant_share=1.00; time_span=0
4128,644,2863839,1227092,2,bank_app,2.94,dev_557202,0.12941558551580765,low,pass,1227092,0.01901565850149685,0.12941485051580764,0,degree=3; dominant_edge_type=2; dominant_share=0.67; time_span=189
4129,645,1499913,3475119,6,bank_app,5.84,dev_546947,0.09543216814341836,low,pass,3475119,0.0008662722338573412,0.09543070814341836,0,degree=3; dominant_edge_type=5; dominant_share=0.67; time_span=0
4130,645,2232745,419965,8,web,126.39,dev_242479,0.9005003621020267,critical,freeze_and_manual_review,419965,0.054027690753835476,0.9004687646020266,0,degree=2; dominant_edge_type=4; dominant_share=0.50; time_span=433
4131,645,2131004,2267318,6,bank_app,10.52,dev_004828,0.6459056537592007,medium,step_up_verification,2267318,0.018476714872430314,0.6459030237592007,0,degree=1; dominant_edge_type=6; dominant_share=1.00; time_span=0
4132,645,1584986,1368181,4,merchant_api,24.2,dev_941657,0.034547447310181424,low,pass,1368181,0.020333294255781672,0.034541397310181424,0,degree=4; dominant_edge_type=4; dominant_share=0.75; time_span=596
4133,645,1245754,2360820,6,bank_app,47.93,dev_160748,0.28130551856206576,low,pass,2360820,0.026598404794442275,0.28129353606206575,0,degree=3; dominant_edge_type=6; dominant_share=0.67; time_span=606
4134,646,1830233,3401888,6,qr_pay,100.89,dev_245313,0.256280827865942,low,pass,1830233,0.256255605365942,0.022638623594954797,0,degree=3; dominant_edge_type=4; dominant_share=0.33; time_span=339
4135,646,1405840,3092692,5,bank_app,20.5,dev_806486,0.16184668938572494,low,pass,1405840,0.16184156438572495,0.0011533732625321571,0,degree=3; dominant_edge_type=4; dominant_share=0.67; time_span=59
4136,646,3475758,2695940,6,qr_pay,18.46,dev_781834,0.18909769003232735,low,pass,3475758,0.18909307503232733,0.010855549693300107,0,degree=2; dominant_edge_type=5; dominant_share=0.50; time_span=0
4137,646,2043747,1183522,1,qr_pay,28.35,dev_686950,0.15774059113560232,low,pass,2043747,0.15773350363560232,0.024988912796637168,0,degree=2; dominant_edge_type=1; dominant_share=0.50; time_span=0
4138,647,212638,3313863,5,qr_pay,13.95,dev_487441,0.03346240234156985,low,pass,3313863,0.009686191957226132,0.03345891484156985,0,degree=4; dominant_edge_type=5; dominant_share=0.75; time_span=167
4139,647,630159,5460,5,qr_pay,14.64,dev_336679,0.37880757553888683,medium,step_up_verification,5460,0.012011693439827269,0.3788039155388868,0,degree=4; dominant_edge_type=5; dominant_share=0.50; time_span=595
4140,647,132497,2138759,6,web,38.5,dev_285325,0.025097159267181684,low,pass,2138759,0.0005220695333072962,0.025087534267181685,0,degree=6; dominant_edge_type=4; dominant_share=0.67; time_span=612
4141,647,3476970,1656821,5,qr_pay,28.98,dev_043517,0.38571893109066663,medium,step_up_verification,3476970,0.38571168609066664,0.21137553986000643,0,degree=1; dominant_edge_type=5; dominant_share=1.00; time_span=0
4142,647,241279,3476559,2,merchant_api,196.06,dev_674573,0.005420656684695477,low,pass,241279,0.0053716416846954764,0.0010411994103478907,0,degree=6; dominant_edge_type=10; dominant_share=0.50; time_span=441
4143,647,1730775,2224540,8,wallet,46.29,dev_606335,0.03177438442736508,low,pass,1730775,0.031762811927365076,0.015110108957647443,0,degree=3; dominant_edge_type=4; dominant_share=0.67; time_span=549
4144,648,1703170,555715,5,web,69.13,dev_954978,0.015624471105321959,low,pass,1703170,0.015607188605321958,0.011064129235832481,0,degree=3; dominant_edge_type=10; dominant_share=0.67; time_span=42
4145,648,3478492,2525250,4,qr_pay,12.88,dev_172990,0.153085999056913,low,pass,3478492,0.153082779056913,0.00619786919981853,0,degree=1; dominant_edge_type=4; dominant_share=1.00; time_span=0
4146,648,3210526,2127988,6,merchant_api,42.63,dev_125142,0.12688094920689136,low,pass,2127988,0.0012344139385048497,0.12687029170689135,0,degree=1; dominant_edge_type=6; dominant_share=1.00; time_span=0
4147,648,530686,503163,5,web,12.8,dev_391035,0.4687225100874035,medium,step_up_verification,530686,0.46871931008740353,0.002121832468553064,0,degree=3; dominant_edge_type=5; dominant_share=0.67; time_span=0
4148,648,3207979,3478269,6,merchant_api,37.94,dev_603528,0.3024483960292028,low,pass,3478269,0.11301587016822869,0.30243891102920284,0,degree=2; dominant_edge_type=6; dominant_share=1.00; time_span=0
4149,649,3478971,2928236,5,merchant_api,45.59,dev_826824,0.17293492427639323,low,pass,3478971,0.17292352677639322,0.032055933467098896,0,degree=4; dominant_edge_type=4; dominant_share=0.75; time_span=39
4150,649,3478992,786902,4,web,35.34,dev_850294,0.08688606624020799,low,pass,3478992,0.08687723124020799,0.010144839596521859,0,degree=2; dominant_edge_type=4; dominant_share=0.50; time_span=0
4151,649,3465810,3469036,5,merchant_api,214.13,dev_676020,0.12560035669309477,low,pass,3465810,0.12554682419309476,0.027075816682584918,0,degree=7; dominant_edge_type=5; dominant_share=0.57; time_span=92
4152,649,946061,426552,5,merchant_api,88.69,dev_234089,0.23765202820881437,low,pass,946061,0.23762985570881437,0.13795837297758656,0,degree=2; dominant_edge_type=4; dominant_share=0.50; time_span=21
4153,649,743176,3478796,5,merchant_api,70.78,dev_701521,0.03474848120766236,low,pass,743176,0.03473078620766236,0.01572292604291953,0,degree=3; dominant_edge_type=4; dominant_share=0.33; time_span=546
4154,649,2753808,2720617,5,merchant_api,48.81,dev_001868,0.4042851576513137,medium,step_up_verification,2753808,0.4042729551513137,0.046486285520862425,0,degree=2; dominant_edge_type=5; dominant_share=0.50; time_span=0
4155,649,3478676,222729,3,qr_pay,152.48,dev_220166,0.7172124807340745,high,manual_review,222729,0.14688653798628928,0.7171743607340745,0,degree=1; dominant_edge_type=3; dominant_share=1.00; time_span=0
4156,649,3478696,1300091,8,qr_pay,8.56,dev_623506,0.8193820500160646,high,manual_review,1300091,0.26902675339934745,0.8193799100160646,0,degree=2; dominant_edge_type=6; dominant_share=0.50; time_span=491
4157,650,2154594,3479376,1,bank_app,91.22,dev_617359,0.03853442733075322,low,pass,3479376,0.0007523301181390969,0.03851162233075322,0,degree=1; dominant_edge_type=1; dominant_share=1.00; time_span=0
4158,650,3166051,1609727,11,bank_app,10.89,dev_321405,0.0801270481751279,low,pass,3166051,0.08012432567512791,0.033111591469109754,0,degree=3; dominant_edge_type=4; dominant_share=0.33; time_span=231
4159,650,1962190,2684098,5,wallet,14.76,dev_609424,0.4334034144722928,medium,step_up_verification,2684098,0.01813559408199692,0.4333997244722928,0,degree=3; dominant_edge_type=5; dominant_share=0.67; time_span=478
4160,650,3479964,540109,6,bank_app,44.05,dev_574340,0.5071858693443921,medium,step_up_verification,540109,0.49379059285581595,0.5071748568443921,0,degree=3; dominant_edge_type=3; dominant_share=0.33; time_span=577
4161,650,1036239,1521014,4,merchant_api,102.5,dev_158838,0.00036815344038427844,low,pass,1521014,0.00011290060568163403,0.00034252844038427845,0,degree=4; dominant_edge_type=1; dominant_share=0.50; time_span=409
4162,650,3479780,700428,4,merchant_api,11.96,dev_402762,0.6517051432205481,high,manual_review,700428,0.042873524005357946,0.651702153220548,0,degree=1; dominant_edge_type=4; dominant_share=1.00; time_span=0
4163,651,3480855,1053396,6,qr_pay,16.76,dev_769488,0.10407731563511301,low,pass,3480855,0.104073125635113,0.009564668876142405,0,degree=6; dominant_edge_type=6; dominant_share=0.50; time_span=1
4164,651,3479640,1423451,9,wallet,36.88,dev_196637,0.6327437647005391,medium,step_up_verification,1423451,0.3170477682211608,0.632734544700539,0,degree=1; dominant_edge_type=9; dominant_share=1.00; time_span=0
4165,651,1338960,2072145,5,bank_app,20.74,dev_888378,0.21649032721953035,low,pass,2072145,0.051178803830594574,0.21648514221953036,0,degree=2; dominant_edge_type=4; dominant_share=0.50; time_span=70
4166,651,941687,3480383,6,qr_pay,57.32,dev_237116,0.34269961065720433,low,pass,3480383,0.01413221386022235,0.3426852806572043,0,degree=2; dominant_edge_type=5; dominant_share=0.50; time_span=0
4167,651,1569225,1503186,5,bank_app,540.41,dev_708215,0.315846036307276,low,pass,1569225,0.315710933807276,0.17913678204759576,0,degree=2; dominant_edge_type=5; dominant_share=0.50; time_span=0
4168,651,68087,1657880,5,bank_app,35.78,dev_418154,0.6922421100551002,high,manual_review,1657880,0.18446918793062156,0.6922331650551001,0,degree=1; dominant_edge_type=5; dominant_share=1.00; time_span=0
4169,651,3481223,2786933,2,web,14.85,dev_486377,0.14173578804302311,low,pass,3481223,0.1417320755430231,0.0062789150039247125,0,degree=4; dominant_edge_type=4; dominant_share=0.50; time_span=0
4170,652,149752,627732,5,qr_pay,7.64,dev_876489,0.3129691910930497,low,pass,627732,0.010742002060787275,0.3129672810930497,0,degree=1; dominant_edge_type=5; dominant_share=1.00; time_span=0
4171,652,3482032,3448434,1,web,19.83,dev_855089,0.10344468064029015,low,pass,3482032,0.10343972314029015,0.0279784116639718,0,degree=3; dominant_edge_type=1; dominant_share=0.67; time_span=1
4172,652,3481034,1027919,11,web,11.4,dev_941236,0.5873239939431963,medium,step_up_verification,3481034,0.5873211439431963,0.06540841790794268,0,degree=1; dominant_edge_type=11; dominant_share=1.00; time_span=0
4173,652,3480812,1571976,9,bank_app,51.46,dev_051171,0.1140890556662623,low,pass,3480812,0.1140761906662623,0.033467816068564686,0,degree=3; dominant_edge_type=7; dominant_share=0.33; time_span=1
4174,652,3481349,2957480,4,bank_app,50.75,dev_019301,0.10165726366438084,low,pass,3481349,0.10164457616438084,0.049222479235082675,0,degree=3; dominant_edge_type=4; dominant_share=0.33; time_span=0
4175,652,438123,768921,6,web,17.52,dev_860465,0.09875077339814786,low,pass,768921,0.043347373470438565,0.09874639339814786,0,degree=2; dominant_edge_type=4; dominant_share=0.50; time_span=170
4176,653,2599227,1283548,6,merchant_api,158.61,dev_595670,0.009271951339571037,low,pass,1283548,0.0003838945776417234,0.009232298839571036,0,degree=5; dominant_edge_type=5; dominant_share=0.60; time_span=180
4177,653,1974170,3342880,5,web,12.66,dev_222351,0.004410066769112641,low,pass,3342880,0.000991538522995433,0.00440690176911264,0,degree=6; dominant_edge_type=5; dominant_share=0.50; time_span=236
4178,653,2922881,2862358,4,qr_pay,30.34,dev_176425,0.43843563855084045,medium,step_up_verification,2862358,0.3022002238218289,0.43842805355084047,0,degree=3; dominant_edge_type=4; dominant_share=0.33; time_span=396
4179,654,2199833,1924746,8,qr_pay,55.44,dev_238746,0.5379646680581865,medium,step_up_verification,1924746,0.001059613755593388,0.5379508080581865,0,degree=2; dominant_edge_type=6; dominant_share=0.50; time_span=329
4180,654,3483208,1158910,6,wallet,59.31,dev_594791,0.7077271111332182,high,manual_review,1158910,0.11926498043161499,0.7077122836332181,0,degree=3; dominant_edge_type=4; dominant_share=0.33; time_span=456
4181,654,3482871,2063501,5,merchant_api,77.46,dev_030838,0.5759422568799605,medium,step_up_verification,2063501,0.18595218727458307,0.5759228918799605,0,degree=2; dominant_edge_type=5; dominant_share=1.00; time_span=203
4182,655,3484284,3019946,8,web,45.86,dev_428368,0.14451174672770975,low,pass,3484284,0.14450028172770976,0.027523411697516167,0,degree=2; dominant_edge_type=4; dominant_share=0.50; time_span=26
4183,655,2823716,2048833,4,merchant_api,86.99,dev_235570,0.09830828817205868,low,pass,2048833,0.0058629139568071725,0.09828654067205868,0,degree=2; dominant_edge_type=4; dominant_share=0.50; time_span=254
4184,655,816511,2829072,4,merchant_api,18.57,dev_372014,0.5666062718357435,medium,step_up_verification,2829072,0.12318914870633953,0.5666016293357435,0,degree=4; dominant_edge_type=4; dominant_share=0.50; time_span=547
4185,655,880215,1352811,3,web,71.26,dev_720806,0.38161093571317983,medium,step_up_verification,880215,0.38159312071317986,0.0280483259540015,0,degree=4; dominant_edge_type=3; dominant_share=0.25; time_span=1
4186,656,2897268,2920258,8,merchant_api,70.4,dev_107716,0.6312013416424467,medium,step_up_verification,2920258,0.3596152080472225,0.6311837416424467,0,degree=4; dominant_edge_type=5; dominant_share=0.75; time_span=383
4187,656,1949385,996274,6,qr_pay,103.71,dev_707790,0.02256429765926785,low,pass,1949385,0.022538370159267847,0.022404039494555935,0,degree=3; dominant_edge_type=5; dominant_share=0.33; time_span=447
4188,656,508245,3484992,5,bank_app,5.47,dev_599815,0.022953587520582065,low,pass,508245,0.022952220020582066,0.01502427107511363,0,degree=2; dominant_edge_type=4; dominant_share=0.50; time_span=488
4189,656,1944736,1179326,9,wallet,14.93,dev_519624,0.5931532545546147,medium,step_up_verification,1944736,0.5931495220546147,0.0023539345255258956,0,degree=2; dominant_edge_type=5; dominant_share=0.50; time_span=1
4190,656,3480344,2757082,5,bank_app,51.46,dev_148022,0.056930071219586466,low,pass,3480344,0.056917206219586465,0.030916764588034735,0,degree=3; dominant_edge_type=5; dominant_share=0.33; time_span=7
4191,656,1644489,3140434,5,bank_app,2.26,dev_890334,0.04270378532472167,low,pass,3140434,0.016067138071132706,0.042703220324721666,0,degree=3; dominant_edge_type=5; dominant_share=0.33; time_span=274
4192,656,2006838,2208602,4,wallet,52.6,dev_091986,0.08490425790845159,low,pass,2006838,0.08489110790845159,0.031213921397499733,0,degree=3; dominant_edge_type=5; dominant_share=0.67; time_span=292
4193,656,1068289,3472224,5,bank_app,63.68,dev_211476,0.03311599088809568,low,pass,3472224,0.002691857102112928,0.033100070888095676,0,degree=3; dominant_edge_type=5; dominant_share=0.67; time_span=122
4194,657,606569,2683587,4,bank_app,20.11,dev_983748,0.23294062962581336,low,pass,2683587,0.05092324476976008,0.23293560212581335,0,degree=4; dominant_edge_type=6; dominant_share=0.50; time_span=558
4195,657,2491296,3486506,5,qr_pay,16.66,dev_783390,0.44074898210788915,medium,step_up_verification,3486506,0.12115412284634497,0.44074481710788915,0,degree=4; dominant_edge_type=5; dominant_share=1.00; time_span=0
4196,657,3188896,2262808,4,bank_app,12.85,dev_975775,0.03660189195038098,low,pass,3188896,0.03659867945038098,0.00793972462238514,0,degree=8; dominant_edge_type=5; dominant_share=0.50; time_span=246
4197,657,2550010,2039383,6,web,16.62,dev_678188,0.5010969447664667,medium,step_up_verification,2039383,0.003079102905637002,0.5010927897664668,0,degree=2; dominant_edge_type=4; dominant_share=0.50; time_span=264
4198,657,3486274,3093287,4,bank_app,21.69,dev_270146,0.40704092004307907,medium,step_up_verification,3093287,0.0031803373920581144,0.40703549754307905,0,degree=2; dominant_edge_type=4; dominant_share=1.00; time_span=0
4199,657,3485041,411497,5,qr_pay,13.27,dev_815301,0.23171489769058237,low,pass,3485041,0.23171158019058238,0.017202856319939723,0,degree=1; dominant_edge_type=5; dominant_share=1.00; time_span=0
4200,658,3486407,2021767,4,qr_pay,17.39,dev_316158,0.046215976757247035,low,pass,3486407,0.04621162925724703,0.010535194854856175,0,degree=2; dominant_edge_type=1; dominant_share=0.50; time_span=1
4201,658,1769357,484377,6,merchant_api,20.82,dev_927821,0.7389411238102547,high,manual_review,484377,0.08369458726137377,0.7389359188102547,0,degree=1; dominant_edge_type=6; dominant_share=1.00; time_span=0
4202,658,3482318,1440453,9,qr_pay,26.19,dev_278989,0.2711004383044196,low,pass,3482318,0.2710938908044196,0.1022479604656811,0,degree=4; dominant_edge_type=5; dominant_share=0.50; time_span=1
4203,659,2576443,195788,6,wallet,143.56,dev_874816,0.0026170137413475936,low,pass,195788,0.0018010973977957607,0.002581123741347594,0,degree=1; dominant_edge_type=6; dominant_share=1.00; time_span=0
4204,659,1554105,1523060,5,merchant_api,17.21,dev_893165,0.03425272853637953,low,pass,1554105,0.03424842603637953,0.003211828307502263,0,degree=4; dominant_edge_type=4; dominant_share=0.50; time_span=14
4205,659,995205,995008,5,merchant_api,33.44,dev_160068,0.018358404530308042,low,pass,995008,0.011382997035524553,0.018350044530308043,0,degree=5; dominant_edge_type=5; dominant_share=0.80; time_span=492
4206,659,3487190,2507683,10,merchant_api,14.6,dev_904396,0.22948840073107504,low,pass,2507683,0.2270093559296423,0.22948475073107505,0,degree=9; dominant_edge_type=10; dominant_share=0.67; time_span=576
4207,659,1435951,245368,4,web,19.87,dev_659038,0.32277129008415006,low,pass,245368,0.019343044458711066,0.32276632258415006,0,degree=6; dominant_edge_type=6; dominant_share=0.67; time_span=377
4208,659,944743,526774,6,wallet,5.73,dev_463413,0.675085930357103,high,manual_review,526774,0.009199280755860592,0.675084497857103,0,degree=1; dominant_edge_type=6; dominant_share=1.00; time_span=0
4209,659,3110445,2120775,6,wallet,6.46,dev_929060,0.2695261420670773,low,pass,2120775,0.023305655564622996,0.2695245270670773,0,degree=1; dominant_edge_type=6; dominant_share=1.00; time_span=0
4210,659,1123343,722539,5,merchant_api,8.28,dev_985892,0.06285898965042103,low,pass,722539,0.046379918989706614,0.06285691965042102,0,degree=6; dominant_edge_type=4; dominant_share=0.33; time_span=502
4211,659,1563809,2024561,5,merchant_api,28.94,dev_213677,0.15509239851971984,low,pass,2024561,0.005579836318517183,0.15508516351971985,0,degree=2; dominant_edge_type=5; dominant_share=1.00; time_span=547
4212,659,3488005,627417,3,qr_pay,82.15,dev_673566,0.43389269525264457,medium,step_up_verification,3488005,0.4338721577526446,0.32346660498641344,0,degree=3; dominant_edge_type=1; dominant_share=0.33; time_span=1
4213,660,2720311,2940207,5,wallet,4.91,dev_543560,0.4524105401728866,medium,step_up_verification,2940207,0.04313787230493189,0.45240931267288664,0,degree=3; dominant_edge_type=1; dominant_share=0.67; time_span=392
4214,660,1289252,25444,4,merchant_api,20.61,dev_266601,0.5742544451456411,medium,step_up_verification,25444,0.07357078031731822,0.5742492926456411,0,degree=2; dominant_edge_type=4; dominant_share=0.50; time_span=53
4215,660,449394,34935,5,wallet,7.17,dev_748132,0.5808791527561544,medium,step_up_verification,34935,0.0009639741240937925,0.5808773602561544,0,degree=1; dominant_edge_type=5; dominant_share=1.00; time_span=0
4216,660,951920,1565074,6,bank_app,20.95,dev_919507,0.010654148669404277,low,pass,1565074,0.0004285839963886817,0.010648911169404278,0,degree=2; dominant_edge_type=5; dominant_share=0.50; time_span=278
4217,660,3288276,363012,6,bank_app,69.98,dev_681021,0.08941131244446256,low,pass,3288276,0.08939381744446255,0.0013293829370788696,0,degree=3; dominant_edge_type=5; dominant_share=0.67; time_span=0
4218,661,3490184,2530462,4,wallet,22.6,dev_082430,0.5507626089594264,medium,step_up_verification,3490184,0.5507569589594264,0.049654168579425756,0,degree=4; dominant_edge_type=4; dominant_share=0.50; time_span=0
4219,661,1003201,2614496,5,bank_app,23.51,dev_466603,0.08611719843704992,low,pass,1003201,0.08611132093704991,0.02852964245566231,0,degree=2; dominant_edge_type=4; dominant_share=0.50; time_span=0
4220,661,3432072,551047,8,merchant_api,115.55,dev_874626,0.2842066281049816,low,pass,551047,0.1053430244531317,0.2841777406049816,0,degree=4; dominant_edge_type=1; dominant_share=0.25; time_span=491
4221,661,3058844,1249416,1,qr_pay,40.13,dev_937476,0.14024800464408552,low,pass,1249416,0.007884238028023068,0.1402379721440855,0,degree=4; dominant_edge_type=1; dominant_share=0.25; time_span=656
4222,661,1593585,2118878,4,wallet,17.05,dev_680920,0.6745623333166312,high,manual_review,2118878,0.48557541251684516,0.6745580708166312,0,degree=1; dominant_edge_type=4; dominant_share=1.00; time_span=0
4223,662,2855951,3490729,6,web,30.66,dev_615547,0.3734277008157612,medium,step_up_verification,3490729,0.019636632139111595,0.3734200358157612,0,degree=5; dominant_edge_type=5; dominant_share=0.60; time_span=0
4224,662,3491242,1642448,6,web,12.62,dev_043804,0.16350491757566396,low,pass,1642448,0.11442958356295871,0.16350176257566396,0,degree=2; dominant_edge_type=5; dominant_share=0.50; time_span=218
4225,662,1373849,1865118,5,qr_pay,35.82,dev_360318,0.008243365292127457,low,pass,1373849,0.008234410292127457,0.0005778315272953813,0,degree=6; dominant_edge_type=5; dominant_share=0.83; time_span=218
4226,662,3490586,2727951,5,qr_pay,39.01,dev_251608,0.3132139593353069,low,pass,3490586,0.31320420683530686,0.08472826624341014,0,degree=4; dominant_edge_type=5; dominant_share=0.75; time_span=117
4227,662,3491100,2532482,6,web,7.76,dev_921716,0.0011221044468248376,low,pass,3491100,0.0011201644468248376,0.0004401249980147797,0,degree=4; dominant_edge_type=5; dominant_share=0.50; time_span=0
4228,662,2105815,1835399,5,qr_pay,28.72,dev_550935,0.43367859384620755,medium,step_up_verification,1835399,0.1798976658339741,0.43367141384620755,0,degree=1; dominant_edge_type=5; dominant_share=1.00; time_span=0
4229,662,3491041,2868676,6,web,23.91,dev_169331,0.4771230945033482,medium,step_up_verification,3491041,0.47711711700334825,0.3316141107191927,0,degree=2; dominant_edge_type=6; dominant_share=1.00; time_span=0
4230,662,3491125,1031028,5,qr_pay,40.05,dev_827947,0.6205697410479847,medium,step_up_verification,1031028,0.136352209970863,0.6205597285479847,0,degree=2; dominant_edge_type=5; dominant_share=0.50; time_span=45
4231,662,3490849,1993389,5,qr_pay,51.84,dev_756030,0.0786013701299011,low,pass,3490849,0.07858841012990109,0.009046101847116031,0,degree=3; dominant_edge_type=5; dominant_share=0.67; time_span=79
4232,662,3491091,2045739,6,web,40.84,dev_598058,0.11930344569080913,low,pass,2045739,0.10681556947787964,0.11929323569080913,0,degree=1; dominant_edge_type=6; dominant_share=1.00; time_span=0
4233,663,3491651,3491678,4,qr_pay,25.72,dev_180670,0.22233828002260242,low,pass,3491651,0.22233185002260242,0.018157273372648716,0,degree=1; dominant_edge_type=4; dominant_share=1.00; time_span=0
4234,663,3488847,2481683,6,merchant_api,61.56,dev_044948,0.08122588228115989,low,pass,2481683,0.047474055523530546,0.08121049228115988,0,degree=4; dominant_edge_type=6; dominant_share=0.75; time_span=572
4235,663,2744194,1310199,4,qr_pay,15.4,dev_860901,0.021425488713241524,low,pass,1310199,0.005763676258791694,0.021421638713241525,0,degree=3; dominant_edge_type=4; dominant_share=0.67; time_span=684
4236,664,499624,1199070,5,merchant_api,7.47,dev_871850,0.7622341172617929,high,manual_review,1199070,0.014904173677234477,0.7622322497617929,0,degree=1; dominant_edge_type=5; dominant_share=1.00; time_span=0
4237,665,2067651,2124909,8,web,1.76,dev_733820,0.07833387647943726,low,pass,2067651,0.07833343647943726,0.009033477294773213,0,degree=6; dominant_edge_type=5; dominant_share=0.50; time_span=264
4238,665,785532,3493507,4,merchant_api,31.72,dev_060163,0.04140379541043629,low,pass,3493507,0.03579356552814176,0.041395865410436286,0,degree=2; dominant_edge_type=4; dominant_share=0.50; time_span=82
4239,665,1499276,1677764,5,wallet,11.71,dev_664379,0.1473232556989394,low,pass,1677764,0.02774807204018654,0.1473203281989394,0,degree=3; dominant_edge_type=5; dominant_share=0.67; time_span=269
4240,665,875522,663017,5,wallet,35.09,dev_528345,0.1152671287155491,low,pass,663017,0.09427269141599201,0.1152583562155491,0,degree=6; dominant_edge_type=5; dominant_share=0.50; time_span=513
4241,665,3213386,3493422,4,merchant_api,5.73,dev_771484,0.38858684956058304,medium,step_up_verification,3493422,0.055081770170342416,0.388585417060583,0,degree=3; dominant_edge_type=5; dominant_share=0.67; time_span=28
4242,666,3494270,3055793,4,wallet,18.87,dev_460622,0.6956190422508121,high,manual_review,3055793,0.09033329783334279,0.6956143247508121,0,degree=2; dominant_edge_type=4; dominant_share=1.00; time_span=109
4243,666,3005071,2678053,5,bank_app,37.46,dev_820354,0.14019136811129368,low,pass,3005071,0.14018200311129367,0.06195722400049175,0,degree=3; dominant_edge_type=5; dominant_share=0.67; time_span=363
4244,666,2913563,997956,1,qr_pay,10.52,dev_026248,0.025856805480287137,low,pass,997956,0.002611623796642464,0.025854175480287137,0,degree=1; dominant_edge_type=1; dominant_share=1.00; time_span=0
4245,667,3495322,1356180,5,qr_pay,35.46,dev_703111,0.039767354379770636,low,pass,3495322,0.03975848937977064,0.0007832049365370456,0,degree=2; dominant_edge_type=5; dominant_share=1.00; time_span=0
4246,667,878706,1218113,6,web,16.1,dev_497472,0.6635688045581658,high,manual_review,1218113,0.011562701925039045,0.6635647795581658,0,degree=1; dominant_edge_type=6; dominant_share=1.00; time_span=0
4247,667,2394972,3495996,5,qr_pay,23.82,dev_900095,0.3081865372707133,low,pass,3495996,0.013904442316508024,0.3081805822707133,0,degree=2; dominant_edge_type=5; dominant_share=1.00; time_span=4
4248,667,989476,716496,6,web,45.41,dev_384522,0.36078903587147976,medium,step_up_verification,716496,0.23808349765006767,0.36077768337147975,0,degree=3; dominant_edge_type=5; dominant_share=0.67; time_span=139
4249,668,173007,2990590,5,web,57.83,dev_413585,0.012496049621610474,low,pass,2990590,0.0009044381124638832,0.012481592121610473,0,degree=5; dominant_edge_type=5; dominant_share=0.60; time_span=372
4250,668,2949060,762115,5,web,26.66,dev_273734,0.11810955500123976,low,pass,762115,0.08779608056798593,0.11810289000123976,0,degree=4; dominant_edge_type=5; dominant_share=0.75; time_span=302
